dateTime,lat,long,pressure,temperature,humidity,pm1_0,pm2_5,pm10
2020-11-19 12:00:00+05:30,28.597,77.1612,986.04,35.11,21.88,66.11,109.84,117.89
2020-11-19 16:00:00+05:30,28.561,77.1918,986.95,35.21,18.75,51.68,80.95,88.17
2020-12-31 18:00:00+05:30,28.615,77.1306,990.34,32.33,26.11,143.93,234.56,262.15
2020-12-16 20:00:00+05:30,28.633,77.2836,997.38,29.18,24.53,109.48,180.2,203.08
2020-12-29 22:00:00+05:30,28.642,77.2938,994.95,24.28,26.31,78.7,130.43,147.04
2020-12-26 18:00:00+05:30,28.633,77.2122,989.57,29.98,27.61,115.26,177.74,194.25
2020-12-20 19:00:00+05:30,28.552,77.2224,992.76,27.17,26.82,118.94,182.67,187.83
2020-12-10 20:00:00+05:30,28.669,77.2836,990.8,33.28,33.72,107.8,155.8,166.8
2021-01-12 15:00:00+05:30,28.642,77.2326,991.3,31.8,25.71,72.36,117.2,126.49
2020-12-31 19:00:00+05:30,28.489,77.2938,992.75,27.75,29.74,169.53,276.19,295.76
2020-11-13 11:00:00+05:30,28.651,77.3142,1018.52,36.67,27.5,162.56,286.03,306.03
2020-11-04 07:00:00+05:30,28.507,77.2938,988.41,26.2,33.29,100.56,161.75,179.19
2021-01-13 09:00:00+05:30,28.525,77.2836,993.23,24.49,36.91,109.69,196.86,215.83
2021-01-01 16:00:00+05:30,28.615,77.1306,989.11,32.74,21.26,132.71,229.29,245.21
2020-11-03 07:00:00+05:30,28.579,77.1714,986.86,28.91,29.14,115.24,192.12,211.58
2020-12-02 11:00:00+05:30,28.624,77.2122,993.34,33.11,25.94,113.0,186.0,204.5
2020-12-29 12:00:00+05:30,28.633,77.2734,995.95,31.19,19.08,79.09,123.18,138.55
2020-12-20 16:00:00+05:30,28.615,77.2734,992.65,35.25,16.83,65.67,105.0,114.67
2021-01-13 21:00:00+05:30,28.498,77.2836,989.64,22.57,38.06,286.61,488.03,530.79
2020-12-26 06:00:00+05:30,28.606,77.1306,989.55,23.91,32.99,218.81,445.31,499.5
2021-01-29 07:00:00+05:30,28.606,77.2428,994.28,24.2,32.83,109.86,167.33,170.1
2020-11-18 14:00:00+05:30,28.615,77.2836,989.67,33.82,22.56,49.97,78.45,84.32
2021-01-03 09:00:00+05:30,28.561,77.202,990.34,24.07,46.15,108.12,183.38,196.12
2020-12-10 19:00:00+05:30,28.57,77.1816,988.19,34.22,29.87,88.86,140.14,152.86
2020-12-23 23:00:00+05:30,28.57,77.2224,991.21,28.38,30.1,231.33,389.0,396.67
2020-12-10 19:00:00+05:30,28.597,77.2632,990.59,35.02,26.62,87.6,143.67,159.07
2020-11-22 13:00:00+05:30,28.561,77.2428,989.89,33.93,16.48,77.1,125.76,133.7
2020-11-16 10:00:00+05:30,28.561,77.253,994.13,31.11,39.49,64.59,104.06,111.18
2020-12-16 12:00:00+05:30,28.597,77.1612,993.5,29.05,27.18,87.5,146.5,159.0
2020-12-22 20:00:00+05:30,28.651,77.2326,990.46,30.08,29.63,222.54,424.69,462.92
2020-12-28 22:00:00+05:30,28.66,77.2326,984.85,26.32,24.45,112.89,184.58,202.89
2021-01-30 16:00:00+05:30,28.597,77.253,991.04,38.24,12.78,37.95,54.1,65.38
2021-01-08 11:00:00+05:30,28.579,77.1612,989.6,31.23,30.95,61.5,104.0,131.5
2021-01-17 14:00:00+05:30,28.615,77.202,991.87,27.75,32.19,124.58,211.17,231.5
2020-11-03 19:00:00+05:30,28.606,77.2632,989.13,35.34,19.22,147.5,226.0,244.75
2020-12-16 07:00:00+05:30,28.651,77.2836,996.29,19.97,53.87,116.66,182.75,198.75
2020-12-30 22:00:00+05:30,28.606,77.2326,992.15,26.35,33.76,132.3,229.6,247.91
2021-01-03 15:00:00+05:30,28.561,77.202,988.22,26.6,49.06,86.71,138.43,148.12
2021-01-30 14:00:00+05:30,28.489,77.304,991.54,39.05,9.24,38.45,58.01,67.63
2020-12-23 12:00:00+05:30,28.606,77.2632,993.73,35.66,21.23,162.0,286.5,316.0
2020-12-20 23:00:00+05:30,28.552,77.253,992.58,27.76,27.65,153.47,251.0,268.53
2020-11-30 16:00:00+05:30,28.606,77.2326,988.34,35.24,22.2,80.14,136.71,149.43
2020-11-17 15:00:00+05:30,28.597,77.151,985.55,38.01,23.45,31.15,48.83,60.27
2021-01-25 05:00:00+05:30,28.561,77.2428,991.82,19.6,43.99,126.17,259.39,280.48
2021-01-02 11:00:00+05:30,28.552,77.2734,992.48,29.45,41.26,84.0,141.0,147.0
2020-11-17 08:00:00+05:30,28.57,77.2326,984.74,26.66,45.95,85.89,137.33,147.19
2020-12-26 17:00:00+05:30,28.552,77.2632,989.26,32.94,21.44,87.49,143.93,156.62
2021-01-22 19:00:00+05:30,28.615,77.2326,991.59,30.91,32.15,142.5,255.46,279.96
2020-11-19 19:00:00+05:30,28.561,77.2734,989.9,32.5,26.23,77.68,124.23,131.13
2020-11-17 16:00:00+05:30,28.615,77.1306,985.49,37.77,23.08,32.65,50.31,64.58
2021-01-22 23:00:00+05:30,28.579,77.2326,989.49,23.78,43.17,137.72,243.84,267.34
2020-11-30 17:00:00+05:30,28.633,77.2836,991.8,34.0,22.27,85.0,147.0,151.0
2020-12-16 22:00:00+05:30,28.57,77.2224,995.89,26.21,32.06,106.28,184.0,203.07
2020-12-12 16:00:00+05:30,28.543,77.2734,990.36,29.88,42.32,160.0,284.0,306.0
2020-12-29 16:00:00+05:30,28.633,77.3142,992.31,29.33,19.59,89.96,150.57,156.3
2020-12-16 20:00:00+05:30,28.606,77.2734,995.5,28.55,26.99,110.8,176.32,187.9
2020-11-26 05:00:00+05:30,28.552,77.2632,992.11,24.23,48.04,130.73,222.41,247.41
2021-01-05 20:00:00+05:30,28.642,77.3142,991.8,32.01,35.64,85.99,142.03,161.4
2020-11-29 16:00:00+05:30,28.579,77.2224,992.38,30.87,23.28,59.86,91.29,94.71
2021-01-25 20:00:00+05:30,28.507,77.2734,990.32,28.76,32.6,128.22,197.0,213.33
2021-01-25 05:00:00+05:30,28.525,77.2836,992.73,22.0,39.87,78.99,141.25,176.19
2020-12-24 08:00:00+05:30,28.552,77.253,991.93,24.97,37.45,221.86,467.21,513.55
2020-11-19 08:00:00+05:30,28.588,77.2224,986.89,25.8,40.94,176.9,356.5,383.48
2020-12-23 20:00:00+05:30,28.66,77.2224,990.04,26.71,39.08,260.43,437.86,465.71
2021-01-05 00:00:00+05:30,28.561,77.2836,994.39,30.36,41.54,40.15,61.38,71.58
2020-11-13 09:00:00+05:30,28.57,77.1816,992.66,32.1,31.75,169.0,294.0,312.0
2021-01-15 09:00:00+05:30,28.615,77.202,992.15,28.29,33.92,220.93,445.23,491.86
2020-12-25 17:00:00+05:30,28.651,77.3142,991.46,31.52,19.67,43.29,66.91,74.32
2020-12-17 10:00:00+05:30,28.642,77.2326,1005.02,23.01,37.52,78.08,143.47,157.85
2020-12-16 03:00:00+05:30,28.579,77.2326,996.4,23.28,42.9,75.11,124.61,133.72
2020-12-16 07:00:00+05:30,28.633,77.2326,996.63,22.95,37.22,129.96,221.12,239.92
2020-11-14 07:00:00+05:30,28.579,77.2224,992.2,27.84,35.39,229.33,445.21,495.11
2021-01-27 21:00:00+05:30,28.633,77.2836,991.4,30.91,26.57,175.54,296.18,318.64
2021-01-17 10:00:00+05:30,28.525,77.2836,993.71,24.94,36.21,129.37,235.26,258.97
2020-12-05 13:00:00+05:30,28.498,77.2938,989.49,32.28,32.04,110.25,188.62,201.63
2020-12-19 21:00:00+05:30,28.543,77.1918,993.6,31.82,21.96,118.52,189.28,201.72
2021-01-29 15:00:00+05:30,28.561,77.1918,991.26,33.56,18.78,55.68,89.59,95.91
2021-01-18 06:00:00+05:30,28.606,77.1306,990.86,25.0,39.95,102.61,180.09,209.13
2020-11-03 16:00:00+05:30,28.633,77.2938,989.11,41.83,8.64,32.21,49.14,62.71
2021-01-12 13:00:00+05:30,28.597,77.202,992.5,33.0,22.65,83.3,130.52,136.3
2021-01-25 20:00:00+05:30,28.624,77.2734,994.18,30.37,30.04,116.21,170.05,172.62
2020-12-25 06:00:00+05:30,28.588,77.253,993.45,24.93,34.95,146.32,254.85,285.12
2021-01-11 14:00:00+05:30,28.57,77.1816,990.64,32.03,23.56,51.5,81.5,94.5
2021-01-27 06:00:00+05:30,28.651,77.304,993.37,24.19,35.26,115.29,210.57,237.0
2021-01-20 14:00:00+05:30,28.516,77.2938,989.72,32.61,27.76,67.05,111.85,122.8
2021-01-13 20:00:00+05:30,28.642,77.2938,992.05,30.54,25.3,166.21,286.79,319.67
2020-12-11 14:00:00+05:30,28.561,77.2632,990.41,35.15,17.4,26.68,40.82,50.33
2020-12-15 07:00:00+05:30,28.633,77.2122,994.32,20.32,46.36,71.31,120.26,134.91
2021-01-13 09:00:00+05:30,28.561,77.2224,992.4,24.61,37.44,128.59,226.01,250.3
2021-01-03 15:00:00+05:30,28.651,77.2224,988.81,27.47,47.54,55.98,90.96,101.57
2020-11-13 10:00:00+05:30,28.651,77.2326,995.09,33.89,29.3,170.89,294.38,321.93
2021-01-14 19:00:00+05:30,28.534,77.2734,989.76,29.76,30.44,192.87,350.55,382.35
2020-12-26 13:00:00+05:30,28.642,77.2938,991.06,33.29,23.11,94.96,162.33,175.0
2021-01-18 12:00:00+05:30,28.651,77.2224,993.63,28.78,34.96,113.61,214.28,246.27
2020-11-17 15:00:00+05:30,28.633,77.2326,988.03,35.63,26.01,34.07,50.83,63.43
2021-01-22 07:00:00+05:30,28.543,77.2734,989.93,22.01,44.3,172.92,294.3,316.02
2021-01-09 09:00:00+05:30,28.615,77.2326,993.01,28.98,40.1,103.82,173.62,195.87
2021-01-17 22:00:00+05:30,28.588,77.202,993.61,28.23,29.75,98.62,166.3,181.34
2020-12-20 15:00:00+05:30,28.615,77.2326,993.98,32.22,18.07,67.63,108.9,123.25
2020-12-10 21:00:00+05:30,28.579,77.2428,989.84,32.74,28.22,79.76,126.0,140.57
2021-01-02 14:00:00+05:30,28.597,77.202,990.4,29.65,24.16,122.48,211.8,235.48
2021-01-22 20:00:00+05:30,28.561,77.202,988.09,28.14,35.79,162.75,291.72,317.47
2020-12-12 11:00:00+05:30,28.561,77.253,992.64,30.83,36.08,112.28,186.66,206.1
2021-01-30 09:00:00+05:30,28.552,77.253,991.56,25.44,31.77,114.7,197.42,213.34
2020-12-13 17:00:00+05:30,28.489,77.2938,989.92,33.34,20.23,48.99,75.16,86.56
2020-12-14 14:00:00+05:30,28.633,77.2326,992.39,31.24,24.6,56.42,90.72,101.35
2020-12-25 11:00:00+05:30,28.507,77.2734,991.73,29.08,28.75,124.56,201.16,217.84
2021-01-15 21:00:00+05:30,28.633,77.2224,989.96,26.11,42.06,260.4,561.33,628.03
2020-12-06 07:00:00+05:30,28.489,77.2938,989.82,29.96,41.88,165.45,287.36,313.68
2021-01-01 12:00:00+05:30,28.642,77.3142,996.23,28.33,29.13,221.63,405.02,418.53
2021-01-16 16:00:00+05:30,28.633,77.304,987.52,34.02,22.36,110.92,185.0,198.3
2020-11-14 18:00:00+05:30,28.633,77.2734,989.27,31.25,35.73,233.23,432.08,470.23
2020-12-24 15:00:00+05:30,28.633,77.1306,989.18,37.21,17.93,84.67,131.0,139.83
2020-11-13 06:00:00+05:30,28.66,77.304,994.41,30.33,36.24,199.0,353.75,397.88
2020-11-16 15:00:00+05:30,28.615,77.2734,991.52,35.99,30.04,40.75,64.75,74.25
2020-12-29 15:00:00+05:30,28.606,77.2836,993.39,35.0,17.94,43.0,70.5,79.5
2021-01-09 21:00:00+05:30,28.615,77.2836,991.56,30.6,33.67,73.19,128.38,144.31
2020-12-28 08:00:00+05:30,28.579,77.1714,989.46,25.18,27.07,96.21,164.92,182.92
2020-11-17 19:00:00+05:30,28.552,77.2632,986.6,33.44,30.85,50.45,77.17,84.69
2020-12-14 16:00:00+05:30,28.66,77.2836,992.05,28.13,33.96,57.93,87.24,95.34
2021-01-16 22:00:00+05:30,28.651,77.2326,975.83,24.96,36.86,166.29,297.94,319.78
2021-01-10 12:00:00+05:30,28.534,77.2734,993.77,32.06,23.9,67.7,108.33,122.57
2021-01-05 08:00:00+05:30,28.642,77.2326,991.08,28.8,44.53,59.42,89.3,96.37
2020-12-19 12:00:00+05:30,28.633,77.2224,994.62,28.76,21.49,93.83,160.17,178.46
2020-12-29 18:00:00+05:30,28.588,77.2122,991.94,27.73,23.18,54.15,84.38,93.46
2020-12-20 17:00:00+05:30,28.525,77.2836,993.62,30.74,25.18,83.41,132.83,142.86
2021-01-20 08:00:00+05:30,28.507,77.2938,990.97,23.54,43.51,71.83,127.87,145.93
2020-12-27 23:00:00+05:30,28.516,77.2938,987.02,28.05,19.63,59.0,96.43,108.95
2021-01-20 21:00:00+05:30,28.561,77.2836,991.26,30.77,27.47,79.85,127.77,138.51
2020-11-17 06:00:00+05:30,28.57,77.1816,989.69,30.32,37.42,65.0,101.0,121.0
2020-12-16 10:00:00+05:30,28.633,77.3142,999.92,31.18,24.57,96.54,160.66,183.09
2020-11-19 14:00:00+05:30,28.561,77.202,987.5,35.93,20.52,66.22,105.22,113.33
2021-01-18 09:00:00+05:30,28.507,77.2938,993.99,26.29,39.31,109.83,197.09,216.84
2021-01-13 22:00:00+05:30,28.624,77.3142,992.05,28.27,27.99,202.91,319.43,325.35
2020-11-21 22:00:00+05:30,28.624,77.253,989.0,31.93,22.11,136.2,221.73,234.6
2020-11-18 11:00:00+05:30,28.669,77.2836,991.43,32.5,30.04,71.33,105.63,113.09
2021-01-30 07:00:00+05:30,28.507,77.2938,992.56,22.07,34.68,95.42,160.11,170.44
2020-12-24 08:00:00+05:30,28.489,77.304,992.36,25.6,36.38,233.35,442.59,497.16
2021-01-20 21:00:00+05:30,28.57,77.253,991.15,30.42,28.32,83.97,136.05,149.09
2021-01-10 08:00:00+05:30,28.579,77.1612,988.9,23.07,36.66,57.0,102.0,113.0
2020-12-14 11:00:00+05:30,28.669,77.2836,994.81,27.48,35.27,57.3,89.49,97.33
2020-12-24 13:00:00+05:30,28.543,77.253,989.76,36.73,18.91,118.0,187.67,205.67
2021-01-27 16:00:00+05:30,28.597,77.1408,988.63,36.18,16.64,51.0,80.0,87.0
2021-01-19 00:00:00+05:30,28.561,77.2224,990.75,28.51,32.73,221.39,372.09,394.73
2020-11-25 20:00:00+05:30,28.579,77.1714,989.03,33.18,28.54,170.31,304.19,324.73
2021-01-23 06:00:00+05:30,28.498,77.2734,986.78,20.66,50.72,66.41,113.45,126.38
2021-01-11 09:00:00+05:30,28.651,77.2326,992.4,21.68,47.0,91.31,143.85,157.65
2020-11-20 10:00:00+05:30,28.651,77.304,994.54,35.07,22.03,91.8,147.1,159.48
2020-12-13 16:00:00+05:30,28.606,77.2326,990.74,36.69,17.9,94.59,152.22,167.33
2021-01-02 15:00:00+05:30,28.606,77.2836,991.84,33.27,23.22,97.5,164.0,177.5
2020-11-02 06:00:00+05:30,28.561,77.253,989.15,29.1,24.03,74.03,122.0,134.73
2021-01-21 12:00:00+05:30,28.615,77.2938,990.79,36.45,17.98,78.14,130.71,146.14
2021-01-11 13:00:00+05:30,28.561,77.253,990.69,27.2,31.76,51.87,85.24,93.52
2021-01-18 19:00:00+05:30,28.543,77.253,988.06,29.78,34.12,144.89,240.56,261.44
2021-01-04 22:00:00+05:30,28.615,77.202,993.03,30.37,37.38,29.0,42.71,50.5
2020-12-18 14:00:00+05:30,28.561,77.2224,992.89,34.4,11.64,59.17,90.67,96.83
2021-01-15 21:00:00+05:30,28.597,77.2326,986.57,27.89,36.94,216.18,396.42,423.81
2021-01-24 11:00:00+05:30,28.606,77.2326,992.07,27.51,42.09,120.11,218.94,243.21
2021-01-07 08:00:00+05:30,28.66,77.2836,989.45,29.37,43.17,60.36,113.44,125.64
2020-11-14 18:00:00+05:30,28.66,77.2836,989.37,33.41,31.96,267.74,547.8,592.2
2020-12-25 19:00:00+05:30,28.615,77.2122,990.46,29.65,25.89,107.83,169.33,183.33
2021-01-01 21:00:00+05:30,28.642,77.3142,993.78,28.53,26.71,199.01,332.96,340.96
2021-01-08 13:00:00+05:30,28.66,77.2836,989.2,29.57,35.41,66.81,144.21,167.93
2021-01-09 12:00:00+05:30,28.588,77.1612,987.74,31.48,33.02,103.11,176.62,192.77
2021-01-22 14:00:00+05:30,28.633,77.2122,990.47,31.27,28.79,116.71,188.54,204.31
2020-12-28 10:00:00+05:30,28.57,77.2632,995.17,30.58,16.75,55.22,86.33,96.11
2021-01-05 17:00:00+05:30,28.516,77.2938,989.81,33.59,36.52,65.7,105.76,117.46
2020-12-21 17:00:00+05:30,28.651,77.2326,990.08,34.95,21.55,115.83,181.98,190.18
2021-01-22 15:00:00+05:30,28.588,77.2122,990.42,33.93,24.48,121.0,194.0,209.5
2020-12-30 12:00:00+05:30,28.588,77.1714,991.97,26.65,28.21,106.0,180.33,196.33
2021-01-20 14:00:00+05:30,28.543,77.253,987.16,30.1,28.59,76.0,126.75,135.5
2021-01-13 22:00:00+05:30,28.543,77.2632,989.78,25.01,33.76,221.54,386.78,414.22
2021-01-24 18:00:00+05:30,28.642,77.2938,989.65,29.51,34.9,121.88,235.73,263.63
2020-11-16 16:00:00+05:30,28.489,77.304,993.07,34.89,36.18,48.21,78.04,89.37
2020-11-14 11:00:00+05:30,28.597,77.1612,987.93,35.06,26.41,207.67,419.33,457.33
2020-12-21 20:00:00+05:30,28.543,77.253,990.49,30.68,23.93,140.0,215.5,236.0
2021-01-20 22:00:00+05:30,28.561,77.2428,989.57,26.04,36.92,93.96,160.54,177.21
2020-12-18 06:00:00+05:30,28.525,77.2632,990.26,15.86,44.47,92.04,147.96,161.09
2021-01-02 10:00:00+05:30,28.561,77.2122,993.57,28.5,38.28,150.32,263.09,292.43
2020-12-31 13:00:00+05:30,28.57,77.1816,992.55,34.16,21.67,112.0,178.5,203.0
2020-11-15 22:00:00+05:30,28.588,77.2224,990.09,30.45,43.61,124.52,228.96,255.17
2020-11-02 08:00:00+05:30,28.579,77.2224,991.88,21.51,36.22,88.14,145.0,165.91
2020-12-19 19:00:00+05:30,28.561,77.253,992.62,31.48,21.79,103.75,161.68,174.53
2020-12-15 08:00:00+05:30,28.561,77.1918,994.25,22.56,41.27,83.11,139.89,155.57
2020-11-04 06:00:00+05:30,28.552,77.253,987.5,27.52,29.55,97.54,163.64,179.21
2020-12-08 18:00:00+05:30,28.633,77.2836,989.06,37.9,22.29,87.04,149.37,161.43
2020-11-03 12:00:00+05:30,28.615,77.2734,990.84,41.23,16.78,95.33,149.33,163.5
2020-11-01 21:00:00+05:30,28.552,77.2632,988.06,31.51,27.67,92.02,140.95,154.34
2020-11-20 09:00:00+05:30,28.543,77.2938,994.19,26.95,33.87,102.07,176.79,195.36
2020-12-29 11:00:00+05:30,28.57,77.2632,995.74,29.74,18.56,55.42,88.0,92.26
2021-01-28 23:00:00+05:30,28.543,77.2734,993.36,28.74,32.51,257.59,474.63,508.27
2021-01-09 18:00:00+05:30,28.615,77.2122,989.21,30.86,34.74,83.57,133.0,142.29
2020-12-22 07:00:00+05:30,28.624,77.2428,991.16,19.88,51.69,191.91,412.55,456.55
2021-01-29 21:00:00+05:30,28.624,77.253,991.34,32.69,25.61,117.78,192.39,204.56
2020-12-19 10:00:00+05:30,28.561,77.2428,991.61,27.72,24.01,123.03,204.14,222.36
2021-01-20 13:00:00+05:30,28.543,77.253,989.02,35.32,23.21,66.0,106.5,119.0
2021-01-12 04:00:00+05:30,28.579,77.2326,991.49,23.41,35.31,105.43,180.94,191.82
2020-12-14 15:00:00+05:30,28.624,77.2734,992.94,30.21,27.09,40.8,62.56,73.84
2020-11-16 14:00:00+05:30,28.633,77.1204,991.29,37.64,30.08,44.17,69.71,79.67
2021-01-25 07:00:00+05:30,28.57,77.2326,993.37,18.97,50.0,83.03,142.21,157.41
2020-11-14 17:00:00+05:30,28.57,77.2326,987.02,34.56,31.47,177.52,335.45,358.68
2020-11-15 11:00:00+05:30,28.642,77.3142,993.68,32.72,26.92,138.95,252.32,281.91
2021-01-22 11:00:00+05:30,28.633,77.2122,993.85,27.57,32.13,109.43,181.3,198.13
2021-01-08 08:00:00+05:30,28.561,77.2224,991.2,25.02,42.26,52.3,92.91,104.05
2021-01-24 07:00:00+05:30,28.606,77.202,989.29,23.2,48.28,166.44,283.73,315.12
2020-12-20 08:00:00+05:30,28.588,77.2326,996.19,21.56,36.98,157.52,262.81,283.13
2020-12-10 12:00:00+05:30,28.57,77.1714,988.61,36.93,24.45,55.61,86.14,91.59
2021-01-24 13:00:00+05:30,28.57,77.2632,992.9,28.35,35.4,77.5,123.0,126.69
2021-01-14 16:00:00+05:30,28.669,77.2224,990.73,29.57,34.41,183.14,326.86,354.29
2020-12-15 06:00:00+05:30,28.57,77.2326,993.78,24.35,32.96,85.33,143.2,155.4
2020-12-09 11:00:00+05:30,28.606,77.2326,992.89,34.97,27.49,126.24,220.77,249.51
2020-11-29 16:00:00+05:30,28.633,77.2836,989.81,35.53,18.45,71.75,119.17,127.5
2020-11-14 07:00:00+05:30,28.651,77.2326,990.97,26.21,44.81,263.15,560.29,612.38
2020-12-19 13:00:00+05:30,28.57,77.202,994.52,31.78,15.56,82.2,130.04,138.8
2021-01-16 12:00:00+05:30,28.543,77.2938,991.86,31.4,29.74,158.17,309.35,357.52
2021-01-03 19:00:00+05:30,28.651,77.3142,990.84,30.48,38.16,78.0,116.68,127.55
2020-11-21 11:00:00+05:30,28.57,77.2326,992.62,29.47,24.08,74.25,115.85,125.06
2020-12-12 06:00:00+05:30,28.498,77.2938,988.58,28.19,43.11,178.15,333.81,364.2
2020-11-16 20:00:00+05:30,28.534,77.2836,990.4,33.68,38.12,73.45,117.22,125.88
2021-01-21 14:00:00+05:30,28.57,77.202,987.34,33.82,18.68,49.25,74.87,81.84
2021-01-19 07:00:00+05:30,28.66,77.3142,990.6,23.2,43.6,166.73,266.27,273.0
2021-01-22 13:00:00+05:30,28.516,77.2734,989.29,25.57,39.57,118.0,189.0,199.0
2020-12-18 15:00:00+05:30,28.57,77.202,992.15,30.84,15.64,33.76,51.03,64.12
2020-11-15 08:00:00+05:30,28.525,77.2836,992.68,30.57,34.58,140.55,247.51,276.65
2020-12-15 14:00:00+05:30,28.615,77.2734,994.64,30.44,25.6,112.25,190.5,214.0
2020-11-18 23:00:00+05:30,28.561,77.2734,991.3,28.56,33.54,98.12,161.92,171.58
2021-01-28 16:00:00+05:30,28.642,77.2938,993.88,33.59,16.84,46.34,72.52,83.85
2021-01-23 17:00:00+05:30,28.597,77.2326,988.97,32.23,30.53,93.57,161.22,177.63
2020-12-22 20:00:00+05:30,28.57,77.2632,991.11,29.98,27.97,156.46,254.11,263.07
2020-11-25 07:00:00+05:30,28.615,77.202,993.14,24.39,40.92,181.81,327.15,348.69
2021-01-01 10:00:00+05:30,28.624,77.2122,996.12,26.33,32.65,273.15,600.8,672.28
2020-12-08 18:00:00+05:30,28.606,77.2122,989.62,35.38,30.77,63.69,92.62,99.44
2020-12-24 17:00:00+05:30,28.561,77.2632,990.5,33.66,21.17,82.31,141.11,158.82
2021-01-19 11:00:00+05:30,28.588,77.2326,989.43,26.06,43.59,184.68,352.58,386.37
2021-01-09 06:00:00+05:30,28.57,77.2632,991.58,27.53,38.34,85.43,160.43,198.65
2021-01-07 10:00:00+05:30,28.642,77.2938,994.43,33.35,31.94,87.62,147.76,168.06
2020-12-25 15:00:00+05:30,28.66,77.1306,991.07,36.29,16.0,54.84,84.47,91.49
2020-12-06 07:00:00+05:30,28.516,77.2836,991.23,24.68,48.81,139.0,256.12,273.25
2020-11-22 09:00:00+05:30,28.498,77.2938,992.67,26.47,28.68,138.65,234.7,254.08
2021-01-18 17:00:00+05:30,28.624,77.2734,990.38,35.12,23.32,66.67,101.62,104.15
2020-12-13 13:00:00+05:30,28.615,77.2326,991.21,27.82,30.14,36.45,59.5,71.27
2021-01-02 10:00:00+05:30,28.543,77.1714,990.26,29.01,40.64,107.5,175.5,189.5
2020-12-21 21:00:00+05:30,28.606,77.2734,992.8,30.27,22.95,143.21,235.42,256.37
2020-12-06 10:00:00+05:30,28.489,77.2938,999.74,31.06,38.28,144.0,269.5,296.0
2021-01-11 10:00:00+05:30,28.633,77.2836,995.55,28.13,28.98,84.73,140.48,154.86
2020-12-26 14:00:00+05:30,28.624,77.1306,990.38,36.65,17.22,81.43,128.18,139.82
2021-01-14 09:00:00+05:30,28.543,77.2632,991.85,21.8,46.67,220.27,459.32,501.5
2020-12-22 16:00:00+05:30,28.489,77.304,990.57,40.74,10.19,93.48,147.47,157.01
2020-12-29 14:00:00+05:30,28.516,77.2938,992.95,33.11,18.62,66.03,102.12,109.2
2020-12-31 08:00:00+05:30,28.651,77.3142,996.4,17.32,46.81,112.33,186.36,192.73
2021-01-12 06:00:00+05:30,28.57,77.2632,993.29,22.65,38.42,127.64,230.73,268.82
2020-12-19 22:00:00+05:30,28.489,77.304,995.24,28.96,26.06,188.78,296.56,313.92
2020-12-22 21:00:00+05:30,28.66,77.3142,991.81,28.84,31.31,224.95,412.86,433.5
2021-01-27 07:00:00+05:30,28.525,77.2836,992.54,21.26,43.98,118.19,186.77,197.98
2020-12-16 16:00:00+05:30,28.633,77.2122,995.95,29.6,21.1,37.8,58.8,71.09
2020-12-15 10:00:00+05:30,28.588,77.202,995.08,28.49,32.06,67.88,109.7,123.45
2021-01-18 15:00:00+05:30,28.57,77.2632,991.06,34.03,23.51,53.0,83.55,85.3
2020-12-25 07:00:00+05:30,28.615,77.2938,994.62,26.4,32.04,127.5,211.0,232.33
2021-01-02 01:00:00+05:30,28.561,77.2428,994.25,29.0,33.49,160.98,295.74,324.09
2021-01-20 11:00:00+05:30,28.579,77.253,993.17,31.02,26.51,68.46,105.91,110.37
2020-12-31 06:00:00+05:30,28.633,77.2734,995.12,22.5,37.57,119.67,210.33,238.33
2020-12-28 06:00:00+05:30,28.534,77.2632,988.83,17.89,39.02,83.56,137.12,151.94
2020-12-09 17:00:00+05:30,28.543,77.2632,985.98,36.34,25.54,65.04,97.23,108.23
2021-01-21 05:00:00+05:30,28.57,77.253,988.62,23.78,38.31,164.69,305.08,338.15
2020-11-20 16:00:00+05:30,28.615,77.1306,987.08,37.16,16.81,40.15,62.47,73.47
2021-01-27 11:00:00+05:30,28.561,77.253,993.67,30.2,26.29,105.33,172.15,183.79
2021-01-28 10:00:00+05:30,28.606,77.2734,996.71,28.64,30.31,175.98,318.05,347.7
2020-12-29 19:00:00+05:30,28.579,77.2632,993.41,29.54,23.01,88.65,143.82,164.0
2020-11-02 14:00:00+05:30,28.561,77.253,989.5,40.16,12.39,118.28,191.19,204.16
2020-12-09 12:00:00+05:30,28.615,77.2122,991.95,33.86,24.81,105.75,173.25,186.75
2020-12-23 17:00:00+05:30,28.66,77.2326,988.38,32.24,27.18,105.17,159.57,169.35
2020-11-21 12:00:00+05:30,28.606,77.2632,993.85,34.06,20.43,48.0,76.5,81.0
2020-11-24 07:00:00+05:30,28.489,77.304,992.15,25.04,38.22,194.7,308.5,333.2
2021-01-14 05:00:00+05:30,28.579,77.253,991.34,15.61,49.35,222.0,440.0,507.0
2021-01-30 22:00:00+05:30,28.606,77.2326,991.11,30.1,27.45,126.14,198.5,216.68
2020-12-30 13:00:00+05:30,28.624,77.2326,986.1,24.6,37.6,111.17,185.2,200.34
2021-01-17 18:00:00+05:30,28.57,77.202,990.58,26.58,35.64,127.16,217.59,235.64
2021-01-17 23:00:00+05:30,28.57,77.2224,992.51,21.91,43.18,128.71,248.43,281.86
2021-01-11 16:00:00+05:30,28.588,77.253,991.99,31.54,24.49,49.67,82.28,93.41
2020-11-01 11:00:00+05:30,28.66,77.2224,991.79,37.21,23.89,145.7,241.34,254.67
